orderId,orderDate,companyName,country,productName,categoryName,quantity,unitPrice,revenue
10814,"2008-01-05 00:00:00","Customer NRCSK",France,"Product XYZPE",Condiments,30,28.50,855.00
10880,"2008-02-10 00:00:00","Customer CYZTN",Sweden,"Product XYZPE",Condiments,30,28.50,855.00
10906,"2008-02-25 00:00:00","Customer CCFIZ",Poland,"Product XYZPE",Condiments,15,28.50,427.50
10910,"2008-02-26 00:00:00","Customer XBBVR",Finland,"Product XYZPE",Condiments,5,28.50,142.50
10933,"2008-03-06 00:00:00","Customer LJUCA",UK,"Product XYZPE",Condiments,30,28.50,855.00
10990,"2008-04-01 00:00:00","Customer THHDP",Austria,"Product XYZPE",Condiments,66,28.50,1881.00
10998,"2008-04-03 00:00:00","Customer CCFIZ",Poland,"Product XYZPE",Condiments,7,28.50,199.50
11034,"2008-04-20 00:00:00","Customer KZQZT",USA,"Product XYZPE",Condiments,6,28.50,171.00
11042,"2008-04-22 00:00:00","Customer JUWXK",Brazil,"Product XYZPE",Condiments,4,28.50,114.00
11052,"2008-04-27 00:00:00","Customer IBVRG",Brazil,"Product XYZPE",Condiments,10,28.50,285.00
11058,"2008-04-29 00:00:00","Customer XHXJV",Germany,"Product XYZPE",Condiments,4,28.50,114.00
10278,"2006-08-12 00:00:00","Customer HGVLZ",Sweden,"Product ICKNK",Condiments,8,35.10,280.80
10293,"2006-08-29 00:00:00","Customer VONTK",Mexico,"Product ICKNK",Condiments,5,35.10,175.50
10324,"2006-10-08 00:00:00","Customer LCOUJ",USA,"Product ICKNK",Condiments,80,35.10,2808.00
10379,"2006-12-11 00:00:00","Customer WULWD",Brazil,"Product ICKNK",Condiments,16,35.10,561.60
10402,"2007-01-02 00:00:00","Customer THHDP",Austria,"Product ICKNK",Condiments,65,35.10,2281.50
10429,"2007-01-29 00:00:00","Customer FRXZL",Ireland,"Product ICKNK",Condiments,35,35.10,1228.50
10575,"2007-06-20 00:00:00","Customer PZNLA",Germany,"Product ICKNK",Condiments,6,43.90,263.40
10596,"2007-07-11 00:00:00","Customer YBQTI",USA,"Product ICKNK",Condiments,24,43.90,1053.60
10692,"2007-10-03 00:00:00","Customer NRZBB",Germany,"Product ICKNK",Condiments,20,43.90,878.00
10747,"2007-11-19 00:00:00","Customer LOLJO",Austria,"Product ICKNK",Condiments,9,43.90,395.10
10789,"2007-12-22 00:00:00","Customer WVFAF",France,"Product ICKNK",Condiments,30,43.90,1317.00
10921,"2008-03-03 00:00:00","Customer ZRNDE",Denmark,"Product ICKNK",Condiments,40,43.90,1756.00
10974,"2008-03-25 00:00:00","Customer XOJYP",USA,"Product ICKNK",Condiments,10,43.90,439.00
10977,"2008-03-26 00:00:00","Customer CYZTN",Sweden,"Product ICKNK",Condiments,20,43.90,878.00
10979,"2008-03-26 00:00:00","Customer THHDP",Austria,"Product ICKNK",Condiments,35,43.90,1536.50
11029,"2008-04-16 00:00:00","Customer WNMAF",Switzerland,"Product ICKNK",Condiments,12,43.90,526.80
11041,"2008-04-22 00:00:00","Customer WNMAF",Switzerland,"Product ICKNK",Condiments,30,43.90,1317.00
10250,"2006-07-08 00:00:00","Customer IBVRG",Brazil,"Product XYWBZ",Condiments,15,16.80,252.00
10251,"2006-07-08 00:00:00","Customer NRCSK",France,"Product XYWBZ",Condiments,20,16.80,336.00
10303,"2006-09-11 00:00:00","Customer KSLQF",Spain,"Product XYWBZ",Condiments,30,16.80,504.00
10328,"2006-10-14 00:00:00","Customer XYUFB",Portugal,"Product XYWBZ",Condiments,40,16.80,672.00
10351,"2006-11-11 00:00:00","Customer THHDP",Austria,"Product XYWBZ",Condiments,10,16.80,168.00
10366,"2006-11-28 00:00:00","Customer MDLWA",Spain,"Product XYWBZ",Condiments,5,16.80,84.00
10367,"2006-11-28 00:00:00","Customer ZRNDE",Denmark,"Product XYWBZ",Condiments,15,16.80,252.00
10379,"2006-12-11 00:00:00","Customer WULWD",Brazil,"Product XYWBZ",Condiments,20,16.80,336.00
10401,"2007-01-01 00:00:00","Customer NYUHS",USA,"Product XYWBZ",Condiments,20,16.80,336.00
10447,"2007-02-14 00:00:00","Customer QVEPD",Brazil,"Product XYWBZ",Condiments,35,16.80,588.00
10451,"2007-02-19 00:00:00","Customer IRRVL",Germany,"Product XYWBZ",Condiments,28,16.80,470.40
10493,"2007-04-02 00:00:00","Customer XIIWM",France,"Product XYWBZ",Condiments,15,16.80,252.00
10503,"2007-04-11 00:00:00","Customer FRXZL",Ireland,"Product XYWBZ",Condiments,20,21.05,421.00
10514,"2007-04-22 00:00:00","Customer THHDP",Austria,"Product XYWBZ",Condiments,39,21.05,820.95
10541,"2007-05-19 00:00:00","Customer IBVRG",Brazil,"Product XYWBZ",Condiments,36,21.05,757.80
10580,"2007-06-26 00:00:00","Customer QNIVZ",Germany,"Product XYWBZ",Condiments,30,21.05,631.50
10597,"2007-07-11 00:00:00","Customer LOLJO",Austria,"Product XYWBZ",Condiments,12,21.05,252.60
10638,"2007-08-20 00:00:00","Customer PSQUZ",Venezuela,"Product XYWBZ",Condiments,21,21.05,442.05
10664,"2007-09-10 00:00:00","Customer XYUFB",Portugal,"Product XYWBZ",Condiments,15,21.05,315.75
10666,"2007-09-12 00:00:00","Customer CCKOT",Switzerland,"Product XYWBZ",Condiments,10,21.05,210.50
10671,"2007-09-17 00:00:00","Customer USDBG",France,"Product XYWBZ",Condiments,12,21.05,252.60
10698,"2007-10-09 00:00:00","Customer THHDP",Austria,"Product XYWBZ",Condiments,65,21.05,1368.25
10730,"2007-11-05 00:00:00","Customer RTXGC",France,"Product XYWBZ",Condiments,10,21.05,210.50
10736,"2007-11-11 00:00:00","Customer FRXZL",Ireland,"Product XYWBZ",Condiments,40,21.05,842.00
10765,"2007-12-04 00:00:00","Customer IRRVL",Germany,"Product XYWBZ",Condiments,80,21.05,1684.00
10806,"2007-12-31 00:00:00","Customer NRCSK",France,"Product XYWBZ",Condiments,2,21.05,42.10
10855,"2008-01-27 00:00:00","Customer KZQZT",USA,"Product XYWBZ",Condiments,15,21.05,315.75
10872,"2008-02-05 00:00:00","Customer KSLQF",Spain,"Product XYWBZ",Condiments,21,21.05,442.05
10879,"2008-02-10 00:00:00","Customer XBBVR",Finland,"Product XYWBZ",Condiments,10,21.05,210.50
10884,"2008-02-12 00:00:00","Customer QXPPT",USA,"Product XYWBZ",Condiments,12,21.05,252.60
10903,"2008-02-24 00:00:00","Customer IBVRG",Brazil,"Product XYWBZ",Condiments,21,21.05,442.05
11024,"2008-04-15 00:00:00","Customer RFNQC",UK,"Product XYWBZ",Condiments,21,21.05,442.05
10300,"2006-09-09 00:00:00","Customer CQRAA",Italy,"Product LQMGN",Condiments,30,13.60,408.00
10442,"2007-02-11 00:00:00","Customer THHDP",Austria,"Product LQMGN",Condiments,60,13.60,816.00
10475,"2007-03-14 00:00:00","Customer SFOGW",Belgium,"Product LQMGN",Condiments,60,13.60,816.00
10493,"2007-04-02 00:00:00","Customer XIIWM",France,"Product LQMGN",Condiments,10,13.60,136.00
10532,"2007-05-09 00:00:00","Customer RFNQC",UK,"Product LQMGN",Condiments,24,17.00,408.00
10682,"2007-09-25 00:00:00","Customer KBUDE",Mexico,"Product LQMGN",Condiments,4,17.00,68.00
10774,"2007-12-11 00:00:00","Customer CYZTN",Sweden,"Product LQMGN",Condiments,50,17.00,850.00
11077,"2008-05-06 00:00:00","Customer NYUHS",USA,"Product LQMGN",Condiments,1,17.00,17.00
10256,"2006-07-15 00:00:00","Customer SRQVM",Brazil,"Product LUNZZ",Condiments,12,10.40,124.80
10257,"2006-07-16 00:00:00","Customer UMTLM",Venezuela,"Product LUNZZ",Condiments,15,10.40,156.00
10290,"2006-08-27 00:00:00","Customer JUWXK",Brazil,"Product LUNZZ",Condiments,10,10.40,104.00
10366,"2006-11-28 00:00:00","Customer MDLWA",Spain,"Product LUNZZ",Condiments,5,10.40,52.00
10367,"2006-11-28 00:00:00","Customer ZRNDE",Denmark,"Product LUNZZ",Condiments,7,10.40,72.80
10399,"2006-12-31 00:00:00","Customer ZRNDE",Denmark,"Product LUNZZ",Condiments,14,10.40,145.60
10417,"2007-01-16 00:00:00","Customer JMIKW",Denmark,"Product LUNZZ",Condiments,35,10.40,364.00
10421,"2007-01-21 00:00:00","Customer WULWD",Brazil,"Product LUNZZ",Condiments,10,10.40,104.00
10451,"2007-02-19 00:00:00","Customer IRRVL",Germany,"Product LUNZZ",Condiments,55,10.40,572.00
10483,"2007-03-24 00:00:00","Customer YBQTI",USA,"Product LUNZZ",Condiments,30,10.40,312.00
10491,"2007-03-31 00:00:00","Customer XYUFB",Portugal,"Product LUNZZ",Condiments,7,10.40,72.80
10495,"2007-04-03 00:00:00","Customer IAIJK",Canada,"Product LUNZZ",Condiments,5,10.40,52.00
10497,"2007-04-04 00:00:00","Customer OXFRU",Germany,"Product LUNZZ",Condiments,25,10.40,260.00
10554,"2007-05-30 00:00:00","Customer QNIVZ",Germany,"Product LUNZZ",Condiments,10,13.00,130.00
10577,"2007-06-23 00:00:00","Customer EYHKM",USA,"Product LUNZZ",Condiments,18,13.00,234.00
10587,"2007-07-02 00:00:00","Customer WULWD",Brazil,"Product LUNZZ",Condiments,20,13.00,260.00
10590,"2007-07-07 00:00:00","Customer PVDZC",Canada,"Product LUNZZ",Condiments,60,13.00,780.00
10602,"2007-07-17 00:00:00","Customer ZRNDE",Denmark,"Product LUNZZ",Condiments,5,13.00,65.00
10646,"2007-08-27 00:00:00","Customer FRXZL",Ireland,"Product LUNZZ",Condiments,35,13.00,455.00
10658,"2007-09-05 00:00:00","Customer IRRVL",Germany,"Product LUNZZ",Condiments,70,13.00,910.00
10690,"2007-10-02 00:00:00","Customer IBVRG",Brazil,"Product LUNZZ",Condiments,30,13.00,390.00
10735,"2007-11-10 00:00:00","Customer QXPPT",USA,"Product LUNZZ",Condiments,2,13.00,26.00
10780,"2007-12-16 00:00:00","Customer XPNIK",Venezuela,"Product LUNZZ",Condiments,15,13.00,195.00
10812,"2008-01-02 00:00:00","Customer LHANT",Italy,"Product LUNZZ",Condiments,20,13.00,260.00
10823,"2008-01-09 00:00:00","Customer XPNIK",Venezuela,"Product LUNZZ",Condiments,15,13.00,195.00
10835,"2008-01-15 00:00:00","Customer NRZBB",Germany,"Product LUNZZ",Condiments,2,13.00,26.00
10841,"2008-01-20 00:00:00","Customer SFOGW",Belgium,"Product LUNZZ",Condiments,15,13.00,195.00
10885,"2008-02-12 00:00:00","Customer SFOGW",Belgium,"Product LUNZZ",Condiments,25,13.00,325.00
10886,"2008-02-13 00:00:00","Customer IBVRG",Brazil,"Product LUNZZ",Condiments,40,13.00,520.00
10929,"2008-03-05 00:00:00","Customer AZJED",Germany,"Product LUNZZ",Condiments,15,13.00,195.00
10946,"2008-03-12 00:00:00","Customer ZRNDE",Denmark,"Product LUNZZ",Condiments,40,13.00,520.00
10986,"2008-03-30 00:00:00","Customer TDKEG",Argentina,"Product LUNZZ",Condiments,15,13.00,195.00
10999,"2008-04-03 00:00:00","Customer QNIVZ",Germany,"Product LUNZZ",Condiments,21,13.00,273.00
11000,"2008-04-06 00:00:00","Customer NYUHS",USA,"Product LUNZZ",Condiments,30,13.00,390.00
11015,"2008-04-10 00:00:00","Customer TMXGN",Norway,"Product LUNZZ",Condiments,18,13.00,234.00
11060,"2008-04-30 00:00:00","Customer WMFEA",Italy,"Product LUNZZ",Condiments,10,13.00,130.00
11068,"2008-05-04 00:00:00","Customer WFIZJ",Brazil,"Product LUNZZ",Condiments,28,13.00,364.00
11077,"2008-05-06 00:00:00","Customer NYUHS",USA,"Product LUNZZ",Condiments,2,13.00,26.00
10255,"2006-07-12 00:00:00","Customer CCKOT",Switzerland,"Product PAFRH",Confections,35,13.90,486.50
10263,"2006-07-23 00:00:00","Customer THHDP",Austria,"Product PAFRH",Confections,60,13.90,834.00
10287,"2006-08-22 00:00:00","Customer QVEPD",Brazil,"Product PAFRH",Confections,40,13.90,556.00
10296,"2006-09-03 00:00:00","Customer XPNIK",Venezuela,"Product PAFRH",Confections,30,13.90,417.00
10310,"2006-09-20 00:00:00","Customer LCYBZ",USA,"Product PAFRH",Confections,10,13.90,139.00
10324,"2006-10-08 00:00:00","Customer LCOUJ",USA,"Product PAFRH",Confections,21,13.90,291.90
10359,"2006-11-21 00:00:00","Customer AHPOP",UK,"Product PAFRH",Confections,56,13.90,778.40
10403,"2007-01-03 00:00:00","Customer THHDP",Austria,"Product PAFRH",Confections,21,13.90,291.90
10439,"2007-02-07 00:00:00","Customer PVDZC",Canada,"Product PAFRH",Confections,16,13.90,222.40
10440,"2007-02-10 00:00:00","Customer LCOUJ",USA,"Product PAFRH",Confections,49,13.90,681.10
10454,"2007-02-21 00:00:00","Customer XIIWM",France,"Product PAFRH",Confections,20,13.90,278.00
10469,"2007-03-10 00:00:00","Customer YBQTI",USA,"Product PAFRH",Confections,35,13.90,486.50
10489,"2007-03-28 00:00:00","Customer LOLJO",Austria,"Product PAFRH",Confections,18,13.90,250.20
10515,"2007-04-23 00:00:00","Customer IRRVL",Germany,"Product PAFRH",Confections,50,17.45,872.50
10551,"2007-05-28 00:00:00","Customer XYUFB",Portugal,"Product PAFRH",Confections,40,17.45,698.00
10553,"2007-05-30 00:00:00","Customer ZHYOS",Finland,"Product PAFRH",Confections,14,17.45,244.30
10554,"2007-05-30 00:00:00","Customer QNIVZ",Germany,"Product PAFRH",Confections,30,17.45,523.50
10572,"2007-06-18 00:00:00","Customer HGVLZ",Sweden,"Product PAFRH",Confections,12,17.45,209.40
10605,"2007-07-21 00:00:00","Customer PVDZC",Canada,"Product PAFRH",Confections,30,17.45,523.50
10653,"2007-09-02 00:00:00","Customer AZJED",Germany,"Product PAFRH",Confections,30,17.45,523.50
10671,"2007-09-17 00:00:00","Customer USDBG",France,"Product PAFRH",Confections,10,17.45,174.50
10673,"2007-09-18 00:00:00","Customer XBBVR",Finland,"Product PAFRH",Confections,3,17.45,52.35
10680,"2007-09-24 00:00:00","Customer KZQZT",USA,"Product PAFRH",Confections,50,17.45,872.50
10706,"2007-10-16 00:00:00","Customer KZQZT",USA,"Product PAFRH",Confections,20,17.45,349.00
10718,"2007-10-27 00:00:00","Customer GLLAG",Germany,"Product PAFRH",Confections,20,17.45,349.00
10730,"2007-11-05 00:00:00","Customer RTXGC",France,"Product PAFRH",Confections,15,17.45,261.75
10738,"2007-11-12 00:00:00","Customer YSHXL",France,"Product PAFRH",Confections,3,17.45,52.35
10779,"2007-12-16 00:00:00","Customer PZNLA",Germany,"Product PAFRH",Confections,20,17.45,349.00
10795,"2007-12-24 00:00:00","Customer THHDP",Austria,"Product PAFRH",Confections,65,17.45,1134.25
10855,"2008-01-27 00:00:00","Customer KZQZT",USA,"Product PAFRH",Confections,50,17.45,872.50
10871,"2008-02-05 00:00:00","Customer RTXGC",France,"Product PAFRH",Confections,12,17.45,209.40
10877,"2008-02-09 00:00:00","Customer QVEPD",Brazil,"Product PAFRH",Confections,30,17.45,523.50
10909,"2008-02-26 00:00:00","Customer TMXGN",Norway,"Product PAFRH",Confections,15,17.45,261.75
10916,"2008-02-27 00:00:00","Customer LWGMD",Argentina,"Product PAFRH",Confections,6,17.45,104.70
10919,"2008-03-02 00:00:00","Customer PSQUZ",Venezuela,"Product PAFRH",Confections,24,17.45,418.80
10932,"2008-03-06 00:00:00","Customer RTXGC",France,"Product PAFRH",Confections,30,17.45,523.50
10954,"2008-03-17 00:00:00","Customer PSQUZ",Venezuela,"Product PAFRH",Confections,28,17.45,488.60
10984,"2008-03-30 00:00:00","Customer LCOUJ",USA,"Product PAFRH",Confections,55,17.45,959.75
10985,"2008-03-30 00:00:00","Customer FRXZL",Ireland,"Product PAFRH",Confections,36,17.45,628.20
11066,"2008-05-01 00:00:00","Customer YBQTI",USA,"Product PAFRH",Confections,3,17.45,52.35
11070,"2008-05-05 00:00:00","Customer OXFRU",Germany,"Product PAFRH",Confections,30,17.45,523.50
11074,"2008-05-06 00:00:00","Customer JMIKW",Denmark,"Product PAFRH",Confections,14,17.45,244.30
11077,"2008-05-06 00:00:00","Customer NYUHS",USA,"Product PAFRH",Confections,2,17.45,34.90
10281,"2006-08-14 00:00:00","Customer SIUIH",Spain,"Product XKXDO",Confections,1,7.30,7.30
10283,"2006-08-16 00:00:00","Customer XPNIK",Venezuela,"Product XKXDO",Confections,18,7.30,131.40
10299,"2006-09-06 00:00:00","Customer QVEPD",Brazil,"Product XKXDO",Confections,15,7.30,109.50
10329,"2006-10-15 00:00:00","Customer XOJYP",USA,"Product XKXDO",Confections,10,7.30,73.00
10345,"2006-11-04 00:00:00","Customer IRRVL",Germany,"Product XKXDO",Confections,80,7.30,584.00
10414,"2007-01-14 00:00:00","Customer KIdPX",Brazil,"Product XKXDO",Confections,18,7.30,131.40
10416,"2007-01-16 00:00:00","Customer ZHYOS",Finland,"Product XKXDO",Confections,20,7.30,146.00
10421,"2007-01-21 00:00:00","Customer WULWD",Brazil,"Product XKXDO",Confections,4,7.30,29.20
10438,"2007-02-06 00:00:00","Customer FAPSM",Germany,"Product XKXDO",Confections,15,7.30,109.50
10446,"2007-02-14 00:00:00","Customer FAPSM",Germany,"Product XKXDO",Confections,12,7.30,87.60
10447,"2007-02-14 00:00:00","Customer QVEPD",Brazil,"Product XKXDO",Confections,40,7.30,292.00
10463,"2007-03-04 00:00:00","Customer SFOGW",Belgium,"Product XKXDO",Confections,21,7.30,153.30
10487,"2007-03-26 00:00:00","Customer WFIZJ",Brazil,"Product XKXDO",Confections,5,7.30,36.50
10550,"2007-05-28 00:00:00","Customer KSLQF",Spain,"Product XKXDO",Confections,10,9.20,92.00
10555,"2007-06-02 00:00:00","Customer LCOUJ",USA,"Product XKXDO",Confections,35,9.20,322.00
10621,"2007-08-05 00:00:00","Customer LJUCA",UK,"Product XKXDO",Confections,5,9.20,46.00
10623,"2007-08-07 00:00:00","Customer AZJED",Germany,"Product XKXDO",Confections,15,9.20,138.00
10647,"2007-08-27 00:00:00","Customer WULWD",Brazil,"Product XKXDO",Confections,30,9.20,276.00
10651,"2007-09-01 00:00:00","Customer SNXOJ",Germany,"Product XKXDO",Confections,12,9.20,110.40
10676,"2007-09-22 00:00:00","Customer VONTK",Mexico,"Product XKXDO",Confections,7,9.20,64.40
10681,"2007-09-25 00:00:00","Customer YSIQX",USA,"Product XKXDO",Confections,30,9.20,276.00
10697,"2007-10-08 00:00:00","Customer PSQUZ",Venezuela,"Product XKXDO",Confections,7,9.20,64.40
10710,"2007-10-20 00:00:00","Customer WMFEA",Italy,"Product XKXDO",Confections,5,9.20,46.00
10711,"2007-10-21 00:00:00","Customer LCOUJ",USA,"Product XKXDO",Confections,12,9.20,110.40
10788,"2007-12-22 00:00:00","Customer IRRVL",Germany,"Product XKXDO",Confections,50,9.20,460.00
10803,"2007-12-30 00:00:00","Customer SRQVM",Brazil,"Product XKXDO",Confections,24,9.20,220.80
10811,"2008-01-02 00:00:00","Customer PSQUZ",Venezuela,"Product XKXDO",Confections,15,9.20,138.00
10831,"2008-01-14 00:00:00","Customer TMXGN",Norway,"Product XKXDO",Confections,2,9.20,18.40
10847,"2008-01-22 00:00:00","Customer LCOUJ",USA,"Product XKXDO",Confections,12,9.20,110.40
10875,"2008-02-06 00:00:00","Customer HGVLZ",Sweden,"Product XKXDO",Confections,25,9.20,230.00
10910,"2008-02-26 00:00:00","Customer XBBVR",Finland,"Product XKXDO",Confections,12,9.20,110.40
10926,"2008-03-04 00:00:00","Customer MLTDN",Mexico,"Product XKXDO",Confections,7,9.20,64.40
10967,"2008-03-23 00:00:00","Customer FAPSM",Germany,"Product XKXDO",Confections,12,9.20,110.40
11012,"2008-04-09 00:00:00","Customer AZJED",Germany,"Product XKXDO",Confections,50,9.20,460.00
11022,"2008-04-14 00:00:00","Customer IBVRG",Brazil,"Product XKXDO",Confections,35,9.20,322.00
11066,"2008-05-01 00:00:00","Customer YBQTI",USA,"Product XKXDO",Confections,42,9.20,386.40
11076,"2008-05-06 00:00:00","Customer RTXGC",France,"Product XKXDO",Confections,10,9.20,92.00
10252,"2006-07-09 00:00:00","Customer SFOGW",Belgium,"Product QHFFP",Confections,40,64.80,2592.00
10272,"2006-08-02 00:00:00","Customer NYUHS",USA,"Product QHFFP",Confections,6,64.80,388.80
10292,"2006-08-28 00:00:00","Customer YQQWW",Brazil,"Product QHFFP",Confections,20,64.80,1296.00
10372,"2006-12-04 00:00:00","Customer WFIZJ",Brazil,"Product QHFFP",Confections,12,64.80,777.60
10384,"2006-12-16 00:00:00","Customer HGVLZ",Sweden,"Product QHFFP",Confections,28,64.80,1814.40
10514,"2007-04-22 00:00:00","Customer THHDP",Austria,"Product QHFFP",Confections,39,81.00,3159.00
10523,"2007-05-01 00:00:00","Customer AHPOP",UK,"Product QHFFP",Confections,15,81.00,1215.00
10593,"2007-07-09 00:00:00","Customer OXFRU",Germany,"Product QHFFP",Confections,21,81.00,1701.00
10660,"2007-09-08 00:00:00","Customer LVJSO",USA,"Product QHFFP",Confections,21,81.00,1701.00
10828,"2008-01-13 00:00:00","Customer LWGMD",Argentina,"Product QHFFP",Confections,5,81.00,405.00
10878,"2008-02-10 00:00:00","Customer IRRVL",Germany,"Product QHFFP",Confections,20,81.00,1620.00
10927,"2008-03-05 00:00:00","Customer EFFTC",France,"Product QHFFP",Confections,5,81.00,405.00
10953,"2008-03-16 00:00:00","Customer HFBZG",UK,"Product QHFFP",Confections,50,81.00,4050.00
10986,"2008-03-30 00:00:00","Customer TDKEG",Argentina,"Product QHFFP",Confections,15,81.00,1215.00
11021,"2008-04-14 00:00:00","Customer IRRVL",Germany,"Product QHFFP",Confections,15,81.00,1215.00
11077,"2008-05-06 00:00:00","Customer NYUHS",USA,"Product QHFFP",Confections,1,81.00,81.00
10259,"2006-07-18 00:00:00","Customer VMLOG",Mexico,"Product VJZZH",Confections,10,8.00,80.00
10261,"2006-07-19 00:00:00","Customer WULWD",Brazil,"Product VJZZH",Confections,20,8.00,160.00
10333,"2006-10-18 00:00:00","Customer ZHYOS",Finland,"Product VJZZH",Confections,10,8.00,80.00
10368,"2006-11-29 00:00:00","Customer THHDP",Austria,"Product VJZZH",Confections,5,8.00,40.00
10397,"2006-12-27 00:00:00","Customer QZURI",Portugal,"Product VJZZH",Confections,10,8.00,80.00
10406,"2007-01-07 00:00:00","Customer WFIZJ",Brazil,"Product VJZZH",Confections,30,8.00,240.00
10409,"2007-01-09 00:00:00","Customer TDKEG",Argentina,"Product VJZZH",Confections,12,8.00,96.00
10430,"2007-01-30 00:00:00","Customer THHDP",Austria,"Product VJZZH",Confections,50,8.00,400.00
10456,"2007-02-25 00:00:00","Customer GLLAG",Germany,"Product VJZZH",Confections,40,8.00,320.00
10461,"2007-02-28 00:00:00","Customer XPNIK",Venezuela,"Product VJZZH",Confections,40,8.00,320.00
10477,"2007-03-17 00:00:00","Customer QZURI",Portugal,"Product VJZZH",Confections,21,8.00,168.00
10484,"2007-03-24 00:00:00","Customer UBHAU",UK,"Product VJZZH",Confections,14,8.00,112.00
10504,"2007-04-11 00:00:00","Customer YBQTI",USA,"Product VJZZH",Confections,12,10.00,120.00
10513,"2007-04-22 00:00:00","Customer SNXOJ",Germany,"Product VJZZH",Confections,40,10.00,400.00
10539,"2007-05-16 00:00:00","Customer UBHAU",UK,"Product VJZZH",Confections,15,10.00,150.00
10550,"2007-05-28 00:00:00","Customer KSLQF",Spain,"Product VJZZH",Confections,6,10.00,60.00
10609,"2007-07-24 00:00:00","Customer BSVAR",France,"Product VJZZH",Confections,6,10.00,60.00
10614,"2007-07-29 00:00:00","Customer XHXJV",Germany,"Product VJZZH",Confections,8,10.00,80.00
10619,"2007-08-04 00:00:00","Customer PVDZC",Canada,"Product VJZZH",Confections,42,10.00,420.00
10623,"2007-08-07 00:00:00","Customer AZJED",Germany,"Product VJZZH",Confections,25,10.00,250.00
10642,"2007-08-22 00:00:00","Customer JMIKW",Denmark,"Product VJZZH",Confections,30,10.00,300.00
10658,"2007-09-05 00:00:00","Customer IRRVL",Germany,"Product VJZZH",Confections,60,10.00,600.00
10681,"2007-09-25 00:00:00","Customer YSIQX",USA,"Product VJZZH",Confections,12,10.00,120.00
10716,"2007-10-24 00:00:00","Customer LWGMD",Argentina,"Product VJZZH",Confections,5,10.00,50.00
10717,"2007-10-24 00:00:00","Customer AZJED",Germany,"Product VJZZH",Confections,32,10.00,320.00
10729,"2007-11-04 00:00:00","Customer PSQUZ",Venezuela,"Product VJZZH",Confections,30,10.00,300.00
10731,"2007-11-06 00:00:00","Customer WNMAF",Switzerland,"Product VJZZH",Confections,40,10.00,400.00
10763,"2007-12-03 00:00:00","Customer WVFAF",France,"Product VJZZH",Confections,40,10.00,400.00
10861,"2008-01-30 00:00:00","Customer YBQTI",USA,"Product VJZZH",Confections,40,10.00,400.00
10873,"2008-02-06 00:00:00","Customer XBBVR",Finland,"Product VJZZH",Confections,20,10.00,200.00
10884,"2008-02-12 00:00:00","Customer QXPPT",USA,"Product VJZZH",Confections,40,10.00,400.00
10929,"2008-03-05 00:00:00","Customer AZJED",Germany,"Product VJZZH",Confections,60,10.00,600.00
10930,"2008-03-06 00:00:00","Customer SFOGW",Belgium,"Product VJZZH",Confections,36,10.00,360.00
10956,"2008-03-17 00:00:00","Customer XHXJV",Germany,"Product VJZZH",Confections,12,10.00,120.00
10978,"2008-03-26 00:00:00","Customer JYPSC",Belgium,"Product VJZZH",Confections,40,10.00,400.00
10990,"2008-04-01 00:00:00","Customer THHDP",Austria,"Product VJZZH",Confections,65,10.00,650.00
11034,"2008-04-20 00:00:00","Customer KZQZT",USA,"Product VJZZH",Confections,15,10.00,150.00
11040,"2008-04-22 00:00:00","Customer YSIQX",USA,"Product VJZZH",Confections,20,10.00,200.00
11058,"2008-04-29 00:00:00","Customer XHXJV",Germany,"Product VJZZH",Confections,3,10.00,30.00
10323,"2006-10-07 00:00:00","Customer GLLAG",Germany,"Product LYLNI",Confections,4,11.20,44.80
10347,"2006-11-06 00:00:00","Customer KIdPX",Brazil,"Product LYLNI",Confections,10,11.20,112.00
10362,"2006-11-25 00:00:00","Customer RTXGC",France,"Product LYLNI",Confections,50,11.20,560.00
10393,"2006-12-25 00:00:00","Customer LCOUJ",USA,"Product LYLNI",Confections,7,11.20,78.40
10467,"2007-03-06 00:00:00","Customer CQRAA",Italy,"Product LYLNI",Confections,12,11.20,134.40
10492,"2007-04-01 00:00:00","Customer EEALV",Canada,"Product LYLNI",Confections,60,11.20,672.00
10506,"2007-04-15 00:00:00","Customer GLLAG",Germany,"Product LYLNI",Confections,18,14.00,252.00
10760,"2007-12-01 00:00:00","Customer JYPSC",Belgium,"Product LYLNI",Confections,12,14.00,168.00
10761,"2007-12-02 00:00:00","Customer NYUHS",USA,"Product LYLNI",Confections,35,14.00,490.00
10803,"2007-12-30 00:00:00","Customer SRQVM",Brazil,"Product LYLNI",Confections,15,14.00,210.00
10810,"2008-01-01 00:00:00","Customer IAIJK",Canada,"Product LYLNI",Confections,5,14.00,70.00
10832,"2008-01-14 00:00:00","Customer XIIWM",France,"Product LYLNI",Confections,10,14.00,140.00
10840,"2008-01-19 00:00:00","Customer PSQUZ",Venezuela,"Product LYLNI",Confections,6,14.00,84.00
10850,"2008-01-23 00:00:00","Customer NRCSK",France,"Product LYLNI",Confections,20,14.00,280.00
10851,"2008-01-26 00:00:00","Customer QVEPD",Brazil,"Product LYLNI",Confections,10,14.00,140.00
10887,"2008-02-13 00:00:00","Customer MDLWA",Spain,"Product LYLNI",Confections,5,14.00,70.00
10919,"2008-03-02 00:00:00","Customer PSQUZ",Venezuela,"Product LYLNI",Confections,24,14.00,336.00
11055,"2008-04-28 00:00:00","Customer UMTLM",Venezuela,"Product LYLNI",Confections,15,14.00,210.00
